,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
20199,0,0,2850,250494,634,1,10202,0,3863,0
20262,0,0,1178,1408376,396,0,3472,1,3294,0
20275,0,0,579,1093666,9,1,7310,0,3826,0
20288,0,0,2161,108004,342,1,7403,1,3769,0
20303,0,0,13329,695,521,0,16019,0,3185,0
20338,0,0,2486,3945,94,1,6990,0,4101,0
20374,0,0,2773,3565183,942,0,14581,1,3364,0
20379,0,0,6,204717,193143,0,21307,0,3765,0
20392,0,0,57783,46832,383,0,44611,0,1246,0
20403,0,0,14612,4941,979,1,25193,1,4183,0
20415,1,0,98,2,0,0,218,0,1445,0
20521,1,0,2285,381,845,0,1667,0,1621,0
20553,1,0,1864,27,66,1,170,0,684,0
20554,0,0,19218,140765,1474,1,71329,1,4018,0
20566,0,0,40321,328,587,0,13273,0,4125,0
20573,0,0,37678,7707,4045,1,25597,1,4242,0
20596,1,0,74946,125635,94952,1,44592,1,3386,0
20622,0,0,36682,5072469,25,1,4412,1,4110,0
20632,0,0,978,254923,781,0,14454,1,4124,0
20641,0,0,2871,333,512,1,4559,0,4111,0
20675,0,0,275182,2098,2377,1,231191,0,4480,0
20688,1,0,2341,187,1511,1,5345,0,4062,0
20715,0,0,1,20,0,0,107,0,3176,0
20733,0,0,3161,314,312,1,3287,0,1819,0
20751,0,0,3684,1005,777,1,3405,0,3263,0
20776,0,0,219,100750,881,0,41512,1,4191,0
20785,0,0,5282,36917,1087,1,12035,1,3517,0
20804,0,0,151900,343170,15710,1,98572,1,3960,0
20806,1,0,1193,339,1050,0,1480,0,2538,0
20827,0,0,382,1328289,126,1,21877,1,4157,0
20877,0,0,75,508,278,1,44269,0,4213,0
20879,0,0,5101,7715,7758,1,4827,0,3150,0
20940,0,0,54,108,209,0,110,0,4910,0
20945,0,0,90328,4458,4132,1,92377,0,4207,0
20948,0,0,75011,32276,1645,1,94207,0,4283,0
20951,0,0,137209,616,114,1,67399,0,2757,0
20959,0,0,21611,3372054,1071,1,20228,1,3743,0
21007,1,0,4,3,0,1,101,0,3338,0
21024,0,0,1711,882550,591,0,3650,1,2773,0
21025,1,0,7922,166,351,1,5409,0,1792,0
21054,0,0,2395,58,169,1,3363,0,3422,0
21062,0,0,52946,196,154,1,10890,0,1297,0
21078,0,0,2901,3948435,490,1,5694,1,4155,0
21084,0,0,590,100,323,1,2415,0,3577,0
21163,1,1,1,3,526,0,435,0,2252,0
21243,1,0,14782,9970,8098,0,6206,0,938,0
21253,1,0,662,576,222,1,767,0,958,0
21259,1,0,22347,724,1835,0,12274,0,1635,0
21310,1,0,20595,3118262,3211,1,1344,1,4156,0
21313,0,0,2713,654285,533,1,17813,1,4134,0
21361,0,0,30776,2434,2789,0,10118,0,4131,0
21368,0,0,15579,845,950,1,48376,0,3783,0
21383,0,0,5605,997,622,1,11194,0,3359,0
21399,0,0,163952,2650,4335,0,16631,0,2241,0
21400,1,0,41723,786,166,1,89,0,2953,0
21406,1,0,0,1040898,259,0,5511,0,3771,0
21408,1,0,902,183,200,0,1452,0,1752,0
21420,1,0,2119,490776,540,1,6619,0,3115,0
21429,0,0,209,5723114,16439,0,47004,1,4029,0
21435,0,0,561,287,518,1,346,0,704,0
21437,1,0,26478,771,1200,0,40777,0,1703,0
21441,1,0,82,2049955,170,0,3610,1,3538,0
21479,0,0,7344,1857398,379,1,3191,1,3623,0
21529,0,0,1530,1399,289,1,1299,0,2113,0
21534,0,0,18174,94557,5831,1,60686,1,3509,0
21551,1,0,4621,89,170,1,2565,0,4201,0
21568,0,0,5836,3720,1844,1,8313,1,3952,0
21601,0,0,3254,1040320,170,1,4001,1,3469,0
21609,0,0,25385,14624922,1037,1,56885,1,4079,0
21612,0,0,268183,727136,6918,1,200999,1,4499,0
21614,0,0,4121,1238,974,1,115110,0,4059,0
21619,0,0,5197,340031,2875,1,91078,1,3196,0
21637,0,0,690,45445,132,1,4808,0,3360,0
21640,0,0,29943,644,131,1,6174,0,3782,0
21643,0,0,8753,327,252,1,20376,0,2439,0
21669,1,0,75621,139,391,0,31380,0,1484,0
21679,0,0,0,26975707,0,0,310,1,3641,0
21707,0,0,892,367315,1571,1,108528,1,3512,0
21722,0,0,5001,1414560,647,1,13721,1,4369,0
21736,0,0,3736,824,901,1,76445,0,4138,0
21765,1,0,48359,3742,3143,1,34836,0,2429,0
21808,0,0,57451,2182,2511,1,70810,0,1997,0
21825,1,0,2996,68,28,0,3645,0,4153,0
21845,1,0,53945,223,1276,0,8492,0,1755,0
21880,0,0,2544,605,1241,1,16994,0,3567,0
21908,1,0,5746,65,139,0,1024,0,932,0
21922,0,0,133,2062304,587,1,9209,1,3795,0
21935,0,0,138,25164,445,1,1599,1,3434,0
21948,1,0,101995,10285,9983,1,114424,0,4186,0
21957,0,0,23842,1586,703,1,21595,0,4188,0
22000,0,0,18,200466,558,0,12055,0,3706,0
22021,1,0,1510,39,36,0,963,0,1139,0
22043,0,0,7468,740675,17794,1,10703,1,3253,0
22049,0,0,6477,56,221,0,4331,0,3375,0
22059,0,0,547,87,158,0,129,0,1265,0
22080,0,0,7518,586543,275,1,12890,1,4132,0
22117,0,0,37794,208,273,0,29571,0,3528,0
22123,0,0,2884,20557,308,0,1230,1,4057,0
22152,0,0,3840,321,467,1,8103,0,3372,0
22184,0,0,1389,792490,953,0,29629,1,4118,0
22189,0,0,1443,163,463,1,1918,0,2348,0
22253,0,0,16874,2144,4559,1,13271,0,3930,0
22264,0,0,7632,957,437,1,40569,0,3696,0
22350,1,0,66764,406,447,0,21549,0,1649,0
22353,1,0,26326,236,402,1,10306,0,2703,0
22405,0,0,110,285,544,1,901,0,4137,0
22414,0,0,11086,6018,506,0,12695,0,4046,0
22420,0,0,2059,8330178,425,1,5118,1,3239,0
22425,0,0,12006,39242,2105,1,1355,1,4569,0
22426,0,0,16093,3265722,1184,1,19538,1,3841,0
22438,0,0,58,23,33,0,326,0,2506,0
22447,0,0,12257,276,194,1,18142,0,4133,0
22458,0,0,1238,87016,6821,1,3270,0,3411,0
22470,1,0,5204,216,476,0,19270,0,3819,0
22479,0,0,11550,239935,73384,1,410096,1,4524,0
22503,0,0,5339,546011,14,1,63733,0,2759,0
22504,1,0,3777,51,101,0,2054,0,1592,0
22532,0,0,1199,1400679,714,1,15931,1,3958,0
22541,0,0,16,132,1036,0,1632,0,4633,0
22544,0,0,18701,12494,1940,1,31139,1,4228,0
22611,1,0,840,81,489,0,6279,0,2408,0
22642,0,0,624,1507824,398,1,2246,1,3987,0
22656,1,0,1220,329,0,1,3113,0,3541,0
22678,0,0,32787,1120,1961,0,125927,0,2656,0
22682,0,0,346,115308,111,0,12456,1,4140,0
22693,0,0,345,107,1014,1,298,0,4104,0
22706,0,0,110563,226623,137388,1,33279,1,4169,0
22726,1,0,928,207,578,0,859,0,3454,0
22749,1,0,1299,552,1319,1,25150,0,4061,0
22836,1,0,79,1,0,0,168,0,1444,0
22884,0,0,7685,389973,19855,1,51574,1,4523,0
22921,0,0,42143,2470,985,0,14454,0,3268,0
22927,0,0,0,149784,2665,1,93492,1,4223,0
22939,0,0,8370,368,223,1,2351,0,3003,0
22968,0,0,1796,286,485,1,2712,0,3633,0
22974,1,0,19523,213,256,0,1778,0,1289,0
22984,0,0,3896,277,281,1,24235,0,3259,0
22997,1,0,27566,43860,110,1,42805,0,1410,0
22999,0,0,670,374,449,0,1038,0,2042,0
23010,0,0,7097,1955,770,1,4310,0,2043,0
23039,0,0,1943,1489,924,0,24515,0,4211,0
23041,0,0,4395,10,31,0,3361,0,1403,0
23049,0,0,5925,1618851,445,1,8176,1,3524,0
23089,1,0,2745,45,458,1,326,0,3860,0
23102,0,0,58641,2798945,4877,1,178535,1,3774,0
23122,0,0,789,355,330,1,19959,0,3877,0
23133,0,0,3382,385,259,0,13175,0,3323,0
23163,0,0,51923,181,67,1,4290,0,2114,0
23165,0,0,34,25,119,1,676,0,3310,0
23176,0,0,211,4510,75,1,2200,0,3443,0
23189,1,0,175,100,759,0,691,0,3115,0
23199,1,0,9543,1206738,1303,0,39000,1,3895,0
23206,0,0,96,45,57,0,77,0,1138,0
23210,1,0,804,1369598,546,0,1577,1,3397,0
23217,1,0,10866,2800,422,1,6622,0,3259,0
23224,0,0,25007,23526,2110,1,21632,1,3752,0
23251,0,0,400,908343,2739,1,41862,1,4211,0
23268,1,0,491,51,128,1,2867,0,3365,0
23296,1,0,34710,460,157,1,6739,0,1620,0
23323,0,0,2432,24,50,0,705,0,3244,0
23392,0,0,10166,264,335,1,14408,0,2890,0
23411,0,0,2314,591,1339,1,3468,0,4523,0
23414,0,0,12972,4286332,12106,1,14804,1,3278,0
23416,0,0,1,39650,684,0,81,0,4099,0
23447,0,0,9,11507,15409,1,852,0,3978,0
23460,0,0,46481,760,1085,1,209406,0,3506,0
23464,0,0,8615,1365,1457,1,22404,1,2772,0
23518,1,0,88948,979,1048,1,8239,0,2543,0
23538,1,0,5764,1690,2656,1,10756,0,3312,0
23553,0,0,3188,324,718,1,1674,0,4062,0
23561,0,0,4193,1270,679,1,27316,0,3099,0
23572,0,0,2172,79873396,27290,1,22007,1,4388,0
23581,0,0,229,934,55,1,1706,0,4333,0
23583,0,0,1876,44,41,0,3535,0,4138,0
23586,0,0,107,4279,476,0,2884,0,3720,0
23625,1,0,1374,108,400,0,134,0,2156,0
23659,0,0,2164,35,43,1,2284,0,1167,0
23672,0,0,12150,457,3074,0,6662,0,2965,0
23677,1,0,7126,2314,142,0,3063,0,904,0
23680,0,0,11,892630,40,0,242,1,3012,0
23692,1,0,37,48,46,0,14,0,667,0
23730,0,0,702,109,400,1,1740,0,2303,0
23736,0,0,19371,888,292,1,80664,0,3588,0
23757,0,0,41306,10242,4772,1,41704,1,4241,0
23766,1,0,1059,46,0,0,503,0,3235,0
23771,0,0,44208,788,1882,1,36558,0,2551,0
23782,0,0,167,81,202,1,386,0,1757,0
23790,0,0,12348,432640,2953,0,107146,0,3400,0
23838,1,0,104811,3980,3195,1,65655,0,2110,0
23842,0,0,117,60,288,0,1183,0,4351,0
23856,1,0,16,0,0,0,149,0,1250,0
23862,1,0,2,2855511,12,0,1349,1,3745,0
23864,1,0,26475,739,90,1,22492,0,2918,0
23925,0,0,7313,113,764,1,3338,0,4186,0
23931,0,0,8461,228,209,0,4265,0,2403,0
23935,0,0,920,7654,116,1,11435,1,4164,0
23953,0,0,10688,10367,1587,1,3918,1,4151,0
23963,0,0,4684,351,879,0,4186,0,3931,0
24000,1,0,95,2,0,0,141,0,1108,0
24028,0,0,3700,699,2542,1,21374,0,4351,0
24039,0,0,8,18784592,1,0,4590,1,4067,0
24042,0,0,57727,22514,10322,0,65498,0,3482,0
24053,1,0,1329,16,237,0,8915,0,3289,0
24085,1,0,239673,2518,3774,0,117062,0,3747,0
24090,0,0,39063,3582,746,0,42499,0,951,0
24128,1,0,21135,169,1517,0,1013,0,3231,0
24161,0,0,18762,857,1631,0,129578,0,4250,0
24175,0,0,1516,8557,56,0,17879,0,3287,0
24199,0,0,56035,720,642,1,37306,0,3135,0
24230,0,0,4551,6590,329,1,6006,0,3862,0
24241,0,0,5266,236,400,1,4612,0,2387,0
24272,1,0,485,115,78,0,652,0,1181,0
24282,0,0,1456,36798,540,0,2955,1,1337,0
24295,0,0,0,14384,3819,0,2188,0,1879,0
24327,1,0,93,0,0,0,114,0,1084,0
24386,0,0,1020,98161375,1035,1,10521,1,3973,0
24425,0,0,1102,119,199,0,2933,0,2380,0
24428,1,0,20761,761,436,1,20938,0,3107,0
24430,0,0,22054,10605,5042,1,20735,1,3460,0
24447,0,0,949,32,59,0,149,0,1948,0
24466,1,0,4185,242,386,1,1047,0,704,0
24479,1,0,24765,101,554,0,3518,0,2870,0
24525,0,0,3064,729539,2555,0,13814,1,3989,0
24561,0,0,15328,311,766,1,5467,0,2877,0
24578,0,1,2493,2446,0,1,11938,1,4069,0
24584,1,0,12290,21110,19484,0,39801,0,792,0
24588,0,0,13123,1537791,483,0,3193,1,4164,0
24616,0,0,64,1007352,287,0,16769,1,4282,0
24632,0,0,10299,5213,26,1,40914,0,2823,0
24633,1,0,23481,555,367,1,11608,0,2297,0
24644,0,0,1089,3,0,0,1214,0,2442,0
24708,1,0,67,701861,554,1,3841,1,3472,0
24725,1,0,29307,198,120,1,5723,0,1847,0
24749,1,0,84,1,0,0,177,0,1445,0
24770,1,0,354,0,0,0,687,0,1273,0
24784,0,0,284680,190850,4261,1,159912,1,2448,0
24788,0,0,88880,2720,4913,0,259938,0,4133,0
24797,1,1,18,0,0,0,856,0,3077,0
24853,1,0,12137,392,740,0,5997,0,2891,0
24857,1,0,1845,214,213,1,2510,0,3374,0
24875,0,0,24313,589,209,1,17806,0,2712,0
24879,0,0,6064,242,274,1,14688,0,4293,0
24906,0,0,21178,32817,913,1,26979,1,4052,0
24916,0,0,5590,85501,818,1,14454,1,3183,0
24974,0,0,1313,155,90,1,1196,0,2021,0
24986,1,0,134,2,0,0,291,0,1445,0
25013,1,0,510,32,168,0,4006,0,2117,0
25028,1,0,837,366,1948,1,2815,0,2095,0
25031,0,0,24253,1931,2011,0,7510,0,877,0
25088,0,0,317,10755,1431,0,5268,1,3162,0
25098,0,0,607,962,1468,1,41647,0,3632,0
25110,0,0,46,457020,178,0,2989,0,4050,0
25135,0,0,11211,427,0,1,17750,0,3178,0
25151,0,0,7384,163,472,0,5996,0,1971,0
25158,1,0,7227,386,215,1,21844,0,3288,0
25174,0,0,11247,1490350,10318,0,139472,1,4173,0
25182,0,0,11477,331833,2295,1,68253,1,3759,0
25183,0,0,4114,374,928,1,2616,0,4040,0
25255,0,0,24,322602,670,0,10360,0,3465,0
25260,1,0,47365,4119,407,1,60086,0,3310,0
25262,0,0,1585,55215,143,1,1004,1,3795,0
25284,1,0,9974,209,537,0,9116,0,2266,0
25286,1,0,46192,1934,1764,1,47252,0,2690,0
25357,0,0,1,3647752,240,1,3414,1,4088,0
25389,1,0,18876,497,492,1,7153,0,1892,0
25403,1,0,50,19,0,1,112,0,4166,0
25407,0,0,626,28,252,0,1327,0,4176,0
25415,0,0,16426,1495,827,1,2095,0,3854,0
25449,0,0,0,62,0,0,1,0,3644,0
25495,0,0,2547,67250,973,0,46894,1,4040,0
25506,1,0,758,36,73,1,3192,0,2628,0
25511,0,0,27048,2939,1378,1,18720,1,4163,0
25513,1,0,1176,1109285,956,0,19756,0,3360,0
25522,1,0,10301,86,504,0,3959,0,3727,0
25548,0,0,1480,288767,506,0,2199,1,4081,0
25560,0,0,154873,5317,4559,1,109072,0,3874,0
25574,0,0,27438,51655,5024,1,27498,1,3529,0
25586,1,0,566,118626,1567,1,36257,1,4023,0
25599,0,0,29235,134334,415,1,11262,0,3326,0
25634,0,0,129692,3536184,1779,1,20022,0,2429,0
25650,0,0,2173,52,66,0,2420,0,2319,0
25660,0,0,7449,1498,1324,1,39256,0,4165,0
25672,0,0,156,485908,147,1,221,1,4083,0
25682,1,0,437,81,254,0,1050,0,1591,0
25688,0,0,2909,327,891,1,5243,0,4145,0
25710,1,0,181,1,0,0,333,0,1268,0
25726,0,0,2011,211,694,0,6448,0,3661,0
25732,0,0,13,343,0,0,8561,0,4139,0
25736,0,0,23238,650,623,0,32914,0,3305,0
25749,0,0,5279,1214,1205,0,4917,0,991,0
25750,0,0,305706,17603,1960,1,156328,0,4210,0
25753,1,0,49202,5276802,601,0,21852,1,4100,0
25768,1,0,2025,185,354,0,2948,0,4407,0
25773,0,0,87225,413,1594,0,68233,0,2148,0
25784,1,0,11,15,0,0,119,0,3254,0
25816,0,0,168,71,126,1,89,0,760,0
25834,0,0,2844,1454032,157,1,5308,1,4177,0
25836,0,0,310,951310,318,0,1828,1,3448,0
25837,1,0,2884,351,983,1,13691,0,3634,0
25859,0,0,1420,71972,602,1,4308,1,3968,0
25898,0,0,39,857373,219,1,1210,1,3127,0
25900,0,0,106,1055637,202,1,2455,1,4059,0
25947,0,0,1389,1169,911,1,1420,0,1813,0
25953,0,0,1,160,76,0,13565,0,3440,0
25957,1,0,11688,48,589,0,1264,0,2342,0
26002,1,0,11325,1134,1383,0,60215,0,3129,0
26023,1,0,4330,170,175,0,2071,0,797,0
26038,0,0,376,1,0,1,604,0,3501,0
26065,0,0,78174,1197,604,1,125342,0,4200,0
26084,0,0,18541,371,1143,1,5584,0,4218,0
26127,0,0,51362,126083,45,1,31095,0,4059,0
26136,0,0,95,13302,664,0,6520,0,3785,0
26137,0,0,92,164660,12,1,386283,1,3824,0
26140,1,0,1844,73,692,1,261,0,2623,0
26142,0,0,3584,2228631,9893,1,22948,1,3546,0
26186,1,0,1954,103,438,1,7861,0,1540,0
26223,0,0,1738,376160,312,1,11046,0,3879,0
26253,0,0,3664,720,460,1,11186,0,2406,0
26264,0,0,10083,85,60,0,22319,0,2821,0
26276,1,0,8206,61,104,0,3109,0,3333,0
26303,0,0,1622,92,234,0,2288,0,4080,0
26307,1,0,5554,259,982,0,2487,0,2939,0
26397,0,0,1700,3867991,300,1,13683,1,4177,0
26475,0,0,772,520630,109,0,21055,1,3773,0
26491,0,0,920,1605804,370,1,3643,1,4184,0
26509,0,0,5,74,0,1,1234,0,3491,0
26522,0,0,1090,236,288,1,7457,0,4200,0
26523,0,0,12152,897760,4912,1,33246,1,3919,0
26535,0,0,8168,4436,839,1,19671,0,2948,0
26575,0,0,438,5096,1251,1,6934,0,2932,0
26583,1,0,14181,952660,1276,1,8560,1,2747,0
26625,1,0,163888,961,1528,1,54855,0,3035,0
26628,1,0,103543,532,990,1,16262,0,1628,0
26659,1,0,34703,1040,261,1,31555,0,2998,0
26689,0,0,462,2535825,343,0,17530,1,4519,0
26699,0,0,3823,24923,27023,1,118136,0,4206,0
26701,0,0,249,37189,77,0,43047,0,3843,0
26709,0,0,2084,69,114,0,7849,0,4158,0
26760,0,0,650,4444865,720,1,35730,1,3640,0
26812,0,0,2672,337,1397,1,16087,0,4056,0
26862,0,0,1976,419,584,1,10850,0,4141,0
26872,0,0,2368,160,85,0,4808,0,3474,0
26897,1,0,44,10,54,0,15,0,2926,0
26905,0,0,39,292,524,0,447,0,3610,0
26912,1,0,1597,62,143,1,7225,0,2627,0
26946,0,0,1289,54,441,1,2316,0,3876,0
26947,0,0,5879,94693,3370,1,455,1,4450,0
26955,1,0,69534,2028,4237,0,69363,0,3813,0
26960,0,0,76,1862616,218,0,9362,1,4424,0
27002,0,0,172,96264,173,0,5688,1,3770,0
27058,0,0,115,142,338,1,1301,0,1833,0
27063,0,0,919,2785,294,0,2729,0,4227,0
27080,1,0,54,186,0,0,3199,0,2982,0
27081,0,0,9100,109,228,1,13111,0,3733,0
27107,0,0,2381,45,163,0,506,0,2093,0
27209,0,0,11469,2641,1780,1,21612,1,3847,0
27223,0,0,236,50,103,0,192,0,657,0
27228,0,0,13876,671,602,0,19791,0,4176,0
27237,0,0,57,2104400,124,0,15247,0,3715,0
27253,1,0,4858,2150726,217,1,4347,1,2966,0
27260,0,0,5592,1906,336,1,68905,0,4081,0
27276,0,0,1202,1854369,325,0,2533,1,4011,0
27293,1,0,11720,2885,3259,0,3709,0,761,0
27313,0,0,13479,1703,149,1,269457,0,3926,0
27339,1,0,7017,195,852,0,6526,0,2422,0
27352,1,0,1153,571066,546,1,12292,1,4065,0
27376,0,0,66871,1570,1515,1,31970,0,3751,0
27389,0,0,6245,258,352,1,10114,0,3438,0
27392,0,0,96722,1053,1312,1,65549,0,2962,0
27441,0,0,2915,65121,0,1,16180,0,4104,0
27442,0,0,20715,352,645,1,15837,0,4031,0
27443,0,0,80421,18168,8123,1,31862,1,4384,0
27543,1,0,0,3414,810,1,9622,1,3189,0
27559,0,0,29090,400,461,0,19621,0,4188,0
27563,0,0,11579,5259,689,0,33559,1,3819,0
27570,0,0,481,606184,16,0,13838,1,3192,0
27600,1,0,3216,856405,10045,1,3706,1,2149,0
27609,0,0,248,26283,1671,0,39462,1,4213,0
27614,1,0,92711,293,555,0,33284,0,3227,0
27653,0,0,9455,889532,899,1,11285,1,4110,0
27654,0,0,29806,769,276,1,93530,0,2223,0
27667,0,0,26438,656,825,0,21244,0,2625,0
27668,0,0,14714,675350,265,1,11693,1,3032,0
27683,0,0,385,2020,614,0,4827,0,3876,0
27771,0,0,11265,335,538,1,14615,0,3646,0
27808,0,0,7027,198,93,0,2714,0,4260,0
27896,0,0,42,98,0,0,1776,0,2869,0
27908,0,0,56477,886,456,1,68270,0,2086,0
27932,0,0,967,123745,377,1,24568,0,3788,0
27936,0,0,2853,544826,483896,0,315889,0,4033,0
27971,1,0,4388,10048,2765,1,21888,1,4132,0
28074,1,0,1044,83,516,1,448,0,3964,0
28114,1,0,4115,350,290,1,3253,0,2572,0
28116,1,0,23447,86,449,1,1985,0,3292,0
28146,0,0,5609,921201,435,0,86029,1,4291,0
28167,0,0,21560,7233,3401,1,38788,1,3500,0
28181,0,0,471,152,379,1,573,0,4159,0
28211,1,0,26,76,963,0,310,0,4005,0
28221,0,0,8371,2054,1349,0,3951,0,2673,0
28223,0,0,2280,162,328,1,6243,0,4143,0
28249,0,0,55922,1063,5000,0,35619,0,4190,0
28258,0,0,32872,12335,5953,1,53163,0,4304,0
28300,0,0,1517,55881,991,1,103379,1,3710,0
28302,0,0,3910,917952,1164,1,11046,1,3879,0
28315,0,0,91669,1740,1029,1,64120,0,2699,0
28363,0,0,16615,8347541,2977,1,47289,1,3649,0
28366,1,0,13,14202,31,0,36932,0,1300,0
28409,1,0,202,587,4341,1,5978,0,4167,0
28413,0,0,964,630335,120,1,7932,1,3339,0
28453,0,0,304,854056,672516,0,7064,0,3136,0
28481,0,0,15982,4613,3012,0,32620,0,4128,0
28509,1,0,16898,361,307,1,10545,0,1676,0
28510,0,0,9495,368580,663,1,24989,1,3925,0
28515,1,0,7128,5624,1813,1,9993,1,2737,0
28528,0,0,9,19,0,0,96,0,4144,0
28538,0,0,2410,3071,4163,1,9165,0,4270,0
28569,0,0,38890,124,469,0,7786,0,3498,0
28588,0,0,3257,878037,969,0,8092,1,4094,0
28596,0,0,24101,44668,1110,0,62226,1,4404,0
28602,0,0,39488,1703,1500,0,26354,0,1765,0
28612,0,0,259,775,634,1,2734,0,4227,0
28629,0,0,3732,747,1226,0,8721,0,4151,0
28683,1,0,1343,177,32,0,8123,0,3410,0
28693,1,0,5385,385,456,0,6311,0,2384,0
28718,1,0,149357,246,288,1,3998,0,1412,0
28723,0,0,1412,27403,1110,0,3421,0,4122,0
28724,0,0,378,1363629,428,0,2345,1,3744,0
28725,0,0,111,285,152,1,34901,0,4184,0
28736,0,0,10753,32347,1846,1,105115,1,4553,0
28745,1,0,1562,388,573,1,134,0,3197,0
28752,1,0,72,1,0,0,135,0,1108,0
28762,0,0,23949,3400755,847,0,16728,1,3878,0
28816,0,0,10066,1476,1094,1,53320,0,3348,0
28846,0,0,1393,133070,708,1,3333,1,4074,0
28888,0,0,1038,1030,1032,1,14858,1,3696,0
28909,0,0,9544,1454024,485,1,9561,0,3087,0
28961,0,0,2002,1812582,673,1,18125,1,4095,0
28973,0,0,18,19,0,0,96,0,2707,0
29005,1,0,6685,104,101,1,1616,0,1470,0
29015,1,0,6060,11617,8810,1,17195,0,1850,0
29016,0,0,137,1730679,591,1,8920,1,4024,0
29061,0,0,2446,167,480,1,4186,0,3405,0
29128,0,0,2274,2319,2765,1,9951,0,2716,0
29131,1,0,1,4,22,0,10,0,651,0
29229,0,0,44784,1190,782,1,21883,0,1103,0
29263,0,0,39244,429,991,1,11046,0,3454,0
29277,1,0,17674,145,434,1,21970,0,2009,0
29294,1,0,127388,71065,6087,0,76321,1,4270,0
29323,1,0,114,0,0,0,158,0,1091,0
29369,0,0,718,471,720,0,3232,0,2196,0
29377,1,0,8292,488,374,1,16764,0,4494,0
29392,1,0,74964,489,1867,1,21395,0,3017,0
29405,0,0,7083,1151006,389,1,37166,1,3668,0
29470,0,0,0,11326,60,0,356,0,3926,0
29482,1,0,0,1374768,53,0,4887,1,3666,0
29502,0,0,68,279,0,0,12851,0,4137,0
29510,1,0,1,1,5,0,1,0,693,0
29519,0,0,2257,599,449,1,13627,0,3093,0
29523,0,0,3806,885982,940,0,16085,1,4173,0
29527,1,0,519,28,33,0,704,0,3628,0
29546,0,0,771,67,605,1,478,0,4151,0
29567,0,0,790,49,311,1,751,0,4170,0
29580,0,0,20076,679296,1107,1,25230,1,3746,0
29585,0,0,22938,2876,1964,1,30284,1,4873,0
29605,0,0,14,1201357,129,0,1522,0,3937,0
29611,0,0,6032,292,326,0,2039,0,772,0
29628,0,0,3292,11064,3063,1,9734,0,4171,0
29643,1,0,117,0,0,0,236,0,1445,0
29649,1,0,12089,52,28,0,13229,0,2157,0
29674,0,0,717,109,94,1,4740,0,4180,0
29677,0,0,46457,509,376,1,123612,0,3530,0
29683,0,0,22459,17659,272,1,16610,1,3127,0
29726,0,0,148679,2564,501,0,109907,0,2653,0
29732,0,0,23923,474,399,1,12332,0,3515,0
29766,1,0,1252,415958,474,1,68194,0,3336,0
29769,0,0,45315,4809,2138,0,43539,0,4122,0
29826,1,0,2091,192,476,1,3238,0,3546,0
29834,0,0,10076,10775,4588,1,14585,0,4113,0
29836,0,0,12327,1510,2522,1,32830,0,4170,0
29847,0,0,6008,542,691,1,12429,0,4363,0
29853,0,0,2321,313,952,1,8678,0,4197,0
29870,0,0,1373,6251,3170,1,62780,1,4403,0
29871,0,0,788,17618298,717,1,10355,1,4233,0
29873,1,0,1599,28928,661,1,4443,1,1037,0
29878,1,0,69,0,0,0,187,0,1445,0
29883,1,0,82,0,0,0,190,0,1444,0
29895,0,0,7358,16125,10128,1,48909,0,4200,0
29911,1,0,53,0,0,0,137,0,1444,0
29944,0,0,397,108,0,0,7470,0,4064,0
30035,0,0,1968,103,0,0,2646,0,4105,0
30054,0,0,63,90829,49,0,8328,1,4134,0
30056,0,0,0,526016,10,0,110,1,4106,0
30076,0,0,21728,4086,282,1,8849,0,4036,0
30098,1,0,972,2139,1792,1,4832,0,3276,0
30103,0,0,950,5633,3057,0,2112,0,3369,0
30107,0,0,4132,1079951,256,1,91,1,4159,0
30113,1,0,12,8,0,0,132,0,3339,0
30125,0,0,9042,608115,2541,0,11713,0,3732,0
30132,0,0,1462,206,975,1,20578,0,2968,0
30134,1,0,14220,505,268,1,11512,0,1654,0
30138,0,0,752,10,19,0,183,0,1511,0
30152,0,0,4155,930770,341,0,7109,1,3853,0
30155,1,0,3670,63,336,0,2374,0,4139,0
30162,1,1,179,32,739,0,285,0,4054,0
30197,0,0,9161,616,1119,0,6581,0,4217,0
30220,1,0,822,264,1140,1,731,0,3667,0
30226,0,0,12563,778,702,1,88300,0,3378,0
30241,1,0,393,154,212,0,632,0,2384,0
30249,1,0,22339,374,964,1,30514,0,3820,0
30257,0,0,3282,230,389,1,28698,0,3789,0
30281,0,0,803,671,493,1,650,0,2457,0
30311,0,0,3176,81,155,1,1084,0,3359,0
30312,0,0,194,66,694,1,1598,0,2751,0
30321,0,0,9616,33146,13139,1,9991,1,4149,0
30386,1,0,2,48,120,0,401,0,1862,0
30420,0,0,27735,559,306,1,39875,0,2950,0
30434,0,0,4768,798077,724,1,2158,1,4069,0
30455,0,0,2395,171585,13,1,30904,1,4148,0
30456,0,0,244,4639353,719,1,55491,0,4001,0
30458,0,0,1763,3996,796,1,7604,1,2967,0
30473,0,0,598,634086,698,1,110671,1,4302,0
30497,1,0,15125,487,405,1,40205,0,2550,0
30517,1,0,60,1,0,0,168,0,1357,0
30523,0,0,101903,853,831,1,13856,0,3359,0
30536,1,0,28334,191,570,0,684,0,4493,0
30574,1,0,15731,276,713,0,660,0,3065,0
30590,0,0,25,2386921,1,0,173,1,4033,0
30607,1,0,1806,78,106,0,1264,0,1770,0
