,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
20092,1,0,28495,61,540,0,4418,0,2563,0
20101,0,0,2122,7819,997,1,23156,1,3998,0
20119,0,0,28185,1621,3683,1,17478,0,3867,0
20126,0,0,20099,1200,625,1,10867,0,3255,0
20130,0,0,13384,149041,311,0,3069,1,3488,0
20173,0,0,1985,53,106,0,689,0,2574,0
20190,0,0,1205,143450,598,1,13300,1,3507,0
20219,0,0,6966,895,4968,1,17751,0,3761,0
20269,1,0,3355,106,187,1,1506,0,1052,0
20273,0,0,23026,927,1016,1,43140,0,3376,0
20372,0,0,1297,205,202,1,3799,0,3236,0
20443,1,0,617,46,58,0,1102,0,2365,0
20447,1,0,32,37173,45,0,1231,0,2965,0
20451,1,0,972,192,160,1,4369,0,2942,0
20462,0,0,10505,1482,1001,1,32613,0,3408,0
20530,0,0,6876,5608,3302,1,11692,1,3130,0
20535,0,0,12712,3528022,381,1,18613,1,3942,0
20568,0,0,2945,2766452,349,1,3574,1,3879,0
20569,1,0,122400,687,1822,1,31285,0,2590,0
20573,0,0,37678,7707,4045,1,25597,1,4242,0
20592,0,0,3,187096,6708,1,9469,0,4193,0
20608,1,0,18231,233,357,1,6520,0,2158,0
20615,0,0,21,635137,552,1,3788,0,3876,0
20644,0,0,106,35,295,0,334,0,3261,0
20658,1,0,13696,2132,1120,1,88684,0,2343,0
20702,0,0,4658,625,933,1,49278,0,4144,0
20705,0,0,16647,1032495,4502,1,1641,1,3315,0
20712,1,0,88,0,0,0,105,0,1151,0
20735,0,0,112071,125469,75256,1,9191,0,4140,0
20749,0,0,2650,26324,809,1,5225,1,3970,0
20787,0,0,67798,2134,4524,1,75602,0,4062,0
20805,1,0,60,0,0,0,190,0,1445,0
20807,0,0,4417,383,572,1,14670,0,3386,0
20820,0,0,21030,86706,7586,1,18571,1,4193,0
20837,1,0,89,1152882,65,1,495,1,2448,0
20849,0,0,35,71,0,0,4931,0,4175,0
20886,0,0,18926,58634,2492,1,8850,0,3158,0
20887,1,0,1247,249,170,0,3125,0,1973,0
20888,0,0,4870,1409,880,1,2448,0,2239,0
20894,0,0,34,240,0,0,33698,0,4015,0
20915,0,0,529,551322,79,0,931,1,2830,0
20931,0,0,368,2089264,117,1,4034,1,3570,0
20932,0,0,3849,40565,1245,1,35665,1,4158,0
20958,1,0,234,7,174,0,54,0,1690,0
20963,0,0,4666,1593,177,0,11983,0,1864,0
20988,0,0,9171,813,578,1,12418,0,3549,0
20992,1,0,28583,3543,4981,1,7250,0,1403,0
20994,1,0,7637,37500,945,0,2950,1,2524,0
21031,0,0,53171,376,324,1,14099,0,2393,0
21039,0,0,55638,4341,1507,1,52125,1,3558,0
21046,0,0,459,85137,12901,1,39323,0,4971,0
21058,1,0,38847,413,1500,1,45660,0,4030,0
21082,0,0,970,117,0,0,3108,0,3329,0
21090,1,0,3,4623,6,0,48,0,2699,0
21132,1,0,8172,10266,10234,1,3356,0,2685,0
21138,0,0,3511,77,114,1,6562,0,1381,0
21162,0,0,589,4114,1786,0,4311,1,4063,0
21166,0,0,153,123,355,1,1037,0,3979,0
21177,1,0,2846,5664,292,1,2711,1,3744,0
21189,0,0,33,8,0,1,129,0,3218,0
21208,0,0,1729,583,483,0,33292,0,4430,0
21210,0,0,65,1367690,966,1,19227,1,3830,0
21212,0,0,54439,7733,2378,1,330285,0,3873,0
21234,0,0,48804,148480,1220,1,53143,0,3399,0
21237,1,0,2259,1051494,1863,0,26592,1,3402,0
21267,1,0,29,111,44,0,920,0,1296,0
21337,0,0,2200,564001,268,1,25886,1,4105,0
21339,0,0,41283,57206,872,1,2864,1,4177,0
21352,1,1,111,3,0,0,138,0,3325,0
21386,0,0,29208,806,1853,1,24181,1,3155,0
21422,0,0,22122,164177,849,1,42099,1,3203,0
21463,0,0,13580,271,669,1,7730,0,3559,0
21486,0,0,18438,143783,1731,1,23678,1,4786,0
21506,0,0,19715,1775,1835,1,22721,0,4190,0
21530,1,0,6144,2122,540,0,15383,1,3702,0
21534,0,0,18174,94557,5831,1,60686,1,3509,0
21541,0,0,3939,9992,1751,0,8800,1,4137,0
21542,0,0,240,4066248,977,1,7972,1,3249,0
21557,1,0,3662,1808577,117,1,1262,1,2650,0
21582,1,0,27120,8704,8448,0,5801,0,1545,0
21611,1,0,3617,216,0,0,1688,0,3765,0
21628,0,0,45,2261954,144,1,45257,0,3941,0
21640,0,0,29943,644,131,1,6174,0,3782,0
21658,0,0,606,18,131,1,225,0,662,0
21660,1,0,2322,353,1189,0,1336,0,3653,0
21666,1,0,35910,1473,352,0,7060,0,2416,0
21699,0,0,8,2342590,194,1,5263,1,3900,0
21708,0,0,39,5534422,514,0,344076,0,4183,0
21723,1,0,1219,19,45,1,1736,0,3675,0
21732,0,0,84,216,632,0,1522,0,3413,0
21740,1,0,3341,117,228,1,834,0,3269,0
21756,0,0,7655,764,559,0,7210,0,2387,0
21773,0,0,8154,900,470,1,29198,0,3139,0
21790,1,0,41,7,0,0,142,0,2865,0
21800,1,0,942,302,394,1,3287,0,3490,0
21833,0,0,138,34354,864,1,1719,0,4001,0
21841,0,0,810,213,0,0,24361,0,3566,0
21855,1,0,9006,587,431,1,11072,0,3795,0
21868,0,0,1850,378,886,1,1662,0,4139,0
21873,0,0,16199,1016,1101,0,3222,0,2411,0
21896,0,0,571,258609,1017,0,8713,1,4140,0
21897,0,0,3442,246,1560,0,14490,0,4207,0
21945,1,0,440,2586612,199,0,885,1,2553,0
21959,1,0,16,10,20,0,410,0,3124,0
21966,0,0,64,998186,155,1,5982,1,4071,0
21985,0,0,9586,889,1152,1,74819,0,4389,0
21999,1,0,149,0,0,0,282,0,1118,0
22008,0,0,4,304599,541,1,12268,0,4103,0
22015,0,0,42984,58254,522,1,5885,1,3241,0
22030,0,0,4461,2252752,216,1,29363,1,3653,0
22032,0,0,62760,809,1095,0,4547,0,4139,0
22041,1,0,4535,611,397,1,30320,0,2878,0
22051,1,0,1416,53,0,0,2573,0,3325,0
22057,1,0,42064,1438,1517,0,3783,0,2682,0
22078,0,0,31799,110524,1860,1,31805,1,2706,0
22088,0,0,3453,440,247,1,10044,0,3669,0
22092,0,0,17307,1282,2767,0,7465,0,3739,0
22137,1,0,71,13,96,0,118,0,2857,0
22145,1,0,475,645277,418,1,6758,1,3556,0
22153,0,0,5425,864,0,1,25933,0,3275,0
22159,1,0,41426,15453,83,1,33711,0,1902,0
22194,0,0,7174,455,724,1,3691,0,682,0
22212,0,0,10271,64,443,1,4691,0,2120,0
22228,0,0,524,77,56,0,1434,0,3137,0
22236,0,0,20444,12674,2692,1,9384,1,1861,0
22248,0,0,4482,901,838,0,1077,0,936,0
22268,0,0,56347,21,1299,0,4589,0,1187,0
22282,0,0,49582,4362,110,0,31695,0,1050,0
22297,1,0,7145,97,372,0,2432,0,1693,0
22299,0,0,667,371,601,0,1934,0,1805,0
22302,0,0,87153,1363,950,1,25955,0,1150,0
22316,0,0,945,402,146,1,10837,0,3549,0
22330,0,0,5007,304,514,1,5574,0,3959,0
22342,0,0,3139,140,1662,0,2160,0,3506,0
22344,0,0,20966,4620,896,0,7047,0,3666,0
22359,1,0,4,1740020,37,0,1623,1,3505,0
22360,0,0,3127,329,205,1,25947,0,3004,0
22370,0,0,58276,525,766,1,19569,0,3188,0
22373,0,0,1049,22,63,0,1666,0,2967,0
22375,0,0,6328,544982,11264,1,63444,0,4006,0
22384,0,0,16038,154563,2117,1,32764,0,2525,0
22399,0,0,795,41,40,0,571,0,2033,0
22400,0,0,1930,98770,992,1,6801,1,3374,0
22418,1,0,6636,1418,619,0,2803,0,1511,0
22440,0,0,5000,332,487,1,5733,0,3110,0
22484,0,0,28043,18572,1195,0,112312,1,4478,0
22495,0,0,4178,907398,6720,0,2789,1,3335,0
22531,1,0,19,1103689,171,1,12518,1,4069,0
22538,0,0,11616,401,405,0,35512,0,4064,0
22565,1,0,8530,23945,301,1,13790,1,3183,0
22578,0,0,12381,19519,2141,1,33140,1,3868,0
22582,0,0,1111,2284530,1017,1,46497,1,3142,0
22583,0,0,668,2904477,21,1,9258,1,1807,0
22605,0,0,108994,183644,213987,1,11324,0,4218,0
22625,1,0,432921,4172,4149,0,86511,0,1486,0
22626,0,0,652,278,407,1,2848,0,4001,0
22628,0,0,7456,274,111,1,22737,0,2925,0
22691,0,0,1450,799005,84,1,6713,1,4169,0
22706,0,0,110563,226623,137388,1,33279,1,4169,0
22743,0,0,100476,503,426,0,18362,0,1567,0
22774,1,0,3817,572,602,1,10388,0,3138,0
22829,1,0,5917,15900,1954,1,8535,1,4173,0
22830,0,0,4539,1146939,153,0,3871,1,3299,0
22841,0,0,282644,10320,10963,0,565287,0,4041,0
22847,0,0,653,5191,705,1,2408,1,4200,0
22868,0,0,8373,307,1075,1,7359,0,3664,0
22881,1,0,294,2233130,1650,1,13726,0,3296,0
22916,0,0,116922,14575,5998,1,42936,0,4168,0
22940,0,0,1355,539,147,0,13755,0,3796,0
22944,0,0,264,4044142,763,0,2579,1,3869,0
22954,0,0,3084,21542610,173,1,9341,1,4228,0
22967,0,0,7714,713932,391,0,32428,0,3879,0
22987,0,0,972,785704,132,1,4202,1,3463,0
22989,0,0,30064,2658966,8909,1,220461,1,4498,0
23001,0,0,11302,942,770,1,79062,0,3207,0
23007,0,0,86168,1425,743,1,46763,0,2569,0
23015,0,0,13,373,332,1,13606,0,3244,0
23037,1,0,107,1,0,0,170,0,1105,0
23059,1,0,1873,3241227,84,1,2052,1,1549,0
23076,1,0,10085,184,1,1,4268,0,2013,0
23113,1,0,46988,435,778,1,7865,0,1318,0
23136,0,0,51709,10965,11019,1,3518,0,4091,0
23159,0,0,185,70962,28,1,11459,0,3807,0
23170,1,0,218,42,361,0,680,0,2395,0
23181,0,0,18373,622,825,1,26990,0,2915,0
23182,0,0,1903,1658,2285,1,13828,1,3009,0
23185,0,0,612,5984,429,1,1211,1,4013,0
23191,0,0,24443,5257,2957,1,36413,0,4081,0
23205,1,0,1651,31,72,0,1243,0,1117,0
23212,0,0,11902,1891492,146,1,40953,1,4126,0
23227,0,0,28523,691,375,1,18463,0,2689,0
23302,0,0,3690,11234,846,0,16484,1,3375,0
23330,0,0,78357,137803,12592,1,44975,1,2787,0
23369,0,0,705,364352,687,0,4007,1,4119,0
23386,0,0,21370,218,288,1,9356,0,2903,0
23395,0,0,2752,236,0,0,6678,0,3157,0
23458,1,0,83,72,11,1,421,0,3252,0
23480,0,0,58296,1305522,15773,1,82183,1,3789,0
23496,0,0,1401,41175,761,1,25623,0,4161,0
23503,0,0,537,494399,529,0,32481,1,4150,0
23533,1,0,3010,920,274,0,158216,0,4146,0
23631,0,0,11539,117,386,1,2779,0,4177,0
23664,0,0,75463,6182,6040,1,92529,0,3069,0
23690,1,0,42803,191,1089,0,9011,0,3485,0
23696,0,0,59,482875,122,1,2880,1,3652,0
23716,1,0,8379,157,384,0,6747,0,2011,0
23732,0,0,30275,617,377,1,40493,0,4234,0
23734,0,0,622,226,302,1,3465,0,4198,0
23743,0,0,3497,1367,556,1,7791,1,3493,0
23745,0,0,17179,320263,508,1,16394,1,4111,0
23747,1,0,9,368,138,0,301252,0,2655,0
23751,1,0,11163,60,454,1,7316,0,2912,0
23768,0,0,2156,2141399,1012,1,173252,0,4092,0
23787,0,0,21068,448,935,0,32061,0,791,0
23789,0,0,44419,53560,8678,0,24267,0,3962,0
23797,0,0,388,294969,36812,1,36152,0,3678,0
23882,0,0,45820,630,2135,1,29928,0,3994,0
24003,0,0,29455,153342,1594,1,28688,1,4027,0
24006,0,0,40607,891852,2293,1,13948,1,4116,0
24029,0,0,2382,70,255,0,1278,0,2227,0
24054,0,0,676,1297392,272,1,12764,1,4082,0
24059,0,0,3967,426761,1232,1,53856,1,4068,0
24074,0,0,56005,287,1693,1,5951,0,3305,0
24085,1,0,239673,2518,3774,0,117062,0,3747,0
24092,1,0,2813,87,305,0,942,0,1260,0
24100,0,0,1856,32716,52,1,1078,1,1930,0
24110,1,0,249,488887,421,1,8991,1,3127,0
24124,1,0,11105,319,566,0,1567,0,2700,0
24187,0,0,9564,335,918,1,2138,0,3586,0
24204,0,0,11411,289,936,1,3558,0,3230,0
24231,0,0,25016,112501,4995,1,231783,1,3018,0
24250,0,0,977,419,658,0,1938,0,4218,0
24258,0,0,23792,95366,3993,1,37117,1,4145,0
24308,0,0,1973,229,469,1,2800,0,4009,0
24323,0,0,425,1110,82,1,1329,0,3139,0
24342,0,0,4461,663,901,1,1133,0,889,0
24367,0,0,6751,9844,993,0,13240,1,4173,0
24383,0,0,794,28,155,1,726,0,4172,0
24386,0,0,1020,98161375,1035,1,10521,1,3973,0
24392,1,0,142,0,0,0,223,0,1118,0
24423,0,0,1003,469,724,1,4617,1,4124,0
24425,0,0,1102,119,199,0,2933,0,2380,0
24448,0,0,1009,297,336,1,7134,0,3868,0
24450,0,0,78548,274,1737,0,2771,0,977,0
24471,0,0,35925,59528,960,1,89685,0,3337,0
24488,0,0,404,40718,619,1,9597,0,2885,0
24492,0,0,61088,8405,9217,1,65030,0,3380,0
24506,1,0,404,99,109,1,596,0,928,0
24518,0,0,375,153,210,0,19830,0,3319,0
24532,0,0,71327,873,721,1,24783,0,3326,0
24549,0,0,164,256055,206,0,1869,1,4261,0
24558,0,0,3636,1177141,2293,1,20029,0,3921,0
24566,0,0,17560,326,492,0,5040,0,3009,0
24591,0,0,178062,295,1675,1,21780,0,1468,0
24593,1,0,111,20,45,0,1244,0,783,0
24619,0,0,49726,403,808,1,10806,0,4261,0
24627,1,0,72363,150,775,0,7968,0,2521,0
24632,0,0,10299,5213,26,1,40914,0,2823,0
24639,0,0,8337,418,88,1,65322,0,3192,0
24726,0,0,123529,9135,4869,1,90479,0,2673,0
24750,1,0,3721,195,0,1,1596,0,3146,0
24766,0,0,124459,926,48,1,55653,0,2464,0
24800,0,0,23788,9600,1757,1,19270,1,4426,0
24803,1,0,199,593,1102,1,1233,0,2505,0
24852,1,0,49,306,2,0,14,0,865,0
24866,1,0,20411,1429,1194,1,6657,0,1555,0
24878,1,0,7060,158,114,1,4688,0,2303,0
24887,1,0,1083,5819,4147,1,5059,1,4182,0
24897,0,0,838,3297,5216,0,10412,1,4190,0
24928,0,0,43390,395,603,0,15688,0,2822,0
24943,0,0,5653,1180,67,1,12633,0,3157,0
24981,0,0,21884,2933,2416,1,35085,1,4157,0
25014,0,0,234,121,164,1,1348,0,3903,0
25081,1,0,3249,493,541,0,2130,0,1833,0
25093,1,0,51,0,0,0,135,0,1445,0
25098,0,0,607,962,1468,1,41647,0,3632,0
25131,0,0,4,41,0,0,382,0,3355,0
25136,0,0,0,750084,432,0,8487,1,4172,0
25138,0,0,3861,17310,8579,1,12391,0,3855,0
25172,0,0,24,16600,9,0,84,0,2740,0
25177,0,0,2439,846,1440,0,11486,0,3776,0
25181,0,0,153,3846,8,1,12998,0,4166,0
25184,0,0,9500,181,537,1,3413,0,2316,0
25207,1,0,32600,13265,13470,0,53946,0,1675,0
25232,1,0,5471,212,96,1,2884,0,1452,0
25233,0,0,15282,78,547,0,969,0,3202,0
25252,0,0,21990,16118,3298,0,73827,1,4476,0
25253,1,0,5695,160,201,1,5410,0,2564,0
25275,0,0,2568,983384,4257,1,48048,1,4091,0
25331,1,0,589,1696825,117,0,960,1,3215,0
25352,0,0,738,180,252,0,11037,0,3759,0
25400,0,0,26615,1016,656,1,30829,0,2824,0
25417,0,0,200,147916,353,0,67880,0,3820,0
25422,0,0,369,720,591,0,1326,0,1244,0
25462,0,0,5072,3050776,31339,1,16179,1,3516,0
25463,0,0,37951,436,391,1,21106,0,3209,0
25473,0,0,111,866744,19175,0,35944,0,3078,0
25477,0,0,4471,417,696,1,2148,0,3225,0
25480,1,0,7610,10963,2427,1,3441,1,4305,0
25522,1,0,10301,86,504,0,3959,0,3727,0
25530,0,0,214,74133,3725,1,1327,0,2920,0
25538,0,0,23248,580,1110,0,14558,0,4190,0
25544,0,0,1158,5788809,283,0,30241,1,3705,0
25562,0,0,64921,233255,211,1,17702,0,3112,0
25565,0,0,19769,1083,892,0,35636,0,3018,0
25571,0,0,13528,929,600,1,25164,0,3119,0
25583,0,0,3869,169,246,0,1182,0,3267,0
25595,0,0,1848,249264,23,1,299369,1,2792,0
25608,1,0,114,0,0,0,208,0,1118,0
25627,1,0,341,3,0,0,680,0,1082,0
25628,0,0,5812,1612,1186,1,441,1,2754,0
25653,1,0,48070,115,173,0,1176,0,1409,0
25659,1,0,2825,107,10,0,3841,0,4012,0
25681,0,0,4,17589,98,0,1660,0,3658,0
25687,1,0,11267,1077,2131,1,5988,0,1949,0
25700,0,0,31032,260,94,1,15377,0,2416,0
25705,0,0,7293,212,179,0,3808,0,1505,0
25714,0,0,3690,48,273,0,1487,0,1923,0
25718,0,0,947,19645,441,1,10953,0,4084,0
25722,1,0,595,293,1994,0,1026,0,2981,0
25734,1,0,6374,400,768,1,30068,0,3450,0
25751,0,0,1326,138,327,1,2118,0,1952,0
25785,0,0,638,260,169,1,34020,0,4062,0
25799,0,0,589,90,275,0,1251,0,4152,0
25801,0,0,20,12951,520,1,6429,0,3888,0
25810,1,0,80,1,0,0,195,0,1445,0
25817,1,0,108,1,0,0,133,0,1108,0
25828,1,0,96417,36518,1418,0,4401,1,2846,0
25844,0,0,3333,1486,916,0,55014,0,3571,0
25867,0,0,4250,262510,1862,0,60569,1,3989,0
25910,0,0,126,1244129,554,0,5404,1,4126,0
25931,0,0,17639,69,217,1,1337,0,3988,0
25949,1,0,1768,1430,1545,1,2536,0,4425,0
25973,0,0,6141,299,69,1,8083,0,2765,0
25977,1,0,6635,60,104,1,1567,0,4169,0
25990,1,0,125,0,0,0,281,0,1444,0
26002,1,0,11325,1134,1383,0,60215,0,3129,0
26014,0,0,72,406961,1995,1,90322,1,4228,0
26020,1,0,70118,788,1432,0,82159,0,3704,0
26038,0,0,376,1,0,1,604,0,3501,0
26064,1,0,2225,202,2065,1,9621,0,3539,0
26078,0,0,10906,1352113,300,1,2798,1,3017,0
26096,0,0,2326,1574672,510,1,28662,1,4141,0
26163,1,0,8291,601,486,0,7478,0,3545,0
26165,1,0,3838,140,75,1,8299,0,3092,0
26172,1,0,40,1,0,0,111,0,1444,0
26194,0,0,56327,36982,7895,1,47616,1,4879,0
26242,1,0,2338,29,107,0,3618,0,3231,0
26275,1,0,3000,605559,4641,1,42743,1,3946,0
26283,0,0,7436,884,1846,1,34500,0,4222,0
26302,1,0,9686,229,164,0,1591,0,1314,0
26329,0,0,2763,1700485,1202,1,300582,1,4892,0
26333,1,0,47362,1604,1273,0,25636,0,1922,0
26366,0,0,896,275638,1090,1,31695,0,3519,0
26445,0,0,3032,779,1284,1,10353,0,3991,0
26461,0,0,23184,962,604,1,38841,0,3179,0
26490,1,0,22667,531,490,1,16490,0,2304,0
26494,0,0,6707,2342,2315,0,14885,1,3346,0
26531,0,0,56420,277,1347,1,3438,0,4685,0
26575,0,0,438,5096,1251,1,6934,0,2932,0
26589,1,0,811,75,150,1,192,0,4046,0
26601,0,0,336,43,59,1,790,0,3718,0
26611,1,0,137,0,0,0,228,0,1118,0
26645,0,0,566,28,29,1,253,0,4129,0
26663,0,0,297068,1717,4745,1,116137,0,4054,0
26685,0,0,8003,147,360,1,6698,0,4132,0
26762,1,0,7402,96,200,0,2374,0,2365,0
26771,0,0,509,146,259,0,384,0,2676,0
26779,0,0,1745,462,702,1,5646,0,4188,0
26793,1,0,36059,948,936,1,99768,0,3021,0
26796,0,0,3802,2534241,504,1,9617,1,3761,0
26798,0,0,2103,32,264,0,331,0,3736,0
26800,1,0,2319,45,0,1,2336,0,2378,0
26810,0,0,704,56,84,1,2077,0,3920,0
26823,1,0,8991,104,280,1,3810,0,2516,0
26828,0,0,0,91544,5,0,14,0,4875,0
26844,0,0,61,2498555,761,1,15406,1,3756,0
26854,0,0,75019,652,1337,1,18563,0,3105,0
26864,0,0,1276,0,152,0,6082,0,2805,0
26865,0,0,42710,1805932,6355,1,163847,1,4075,0
26890,1,0,8518,1714,1153,0,3925,0,3177,0
26891,0,0,14604,88744,1600,1,15788,1,4039,0
26903,0,0,2554,8420,1187,0,7727,1,3394,0
26906,0,0,936,138,97,1,1774,0,3437,0
26907,0,0,103688,744,149,0,42238,0,2827,0
26920,0,0,5982,239,271,1,7680,0,1738,0
26964,0,0,464,3608,1614,1,27604,0,4365,0
26965,1,0,297,34,60,1,209,0,726,0
27012,0,0,742,204,193,0,260,0,1253,0
27075,1,0,35028,91,413,0,9403,0,1177,0
27156,0,0,63860,13826,740,0,70019,1,4213,0
27165,0,0,1030,11,12,0,1581,0,3964,0
27166,0,0,1306,371082,8426,0,12310,0,3967,0
27168,1,0,2129,85,0,1,3715,0,3441,0
27181,0,0,1420,214,320,1,1003,0,2169,0
27187,0,0,33959,5508,6034,1,21340,0,4101,0
27202,1,0,1703,457,462,0,880,0,2142,0
27275,0,0,24047,1172304,1164,1,13224,1,3780,0
27311,0,0,2204,46079,614,1,2327,1,2199,0
27325,0,0,73684,1273,4285,1,69112,0,2966,0
27335,0,0,44347,366,1154,0,20543,0,3476,0
27342,0,0,10012,3583,1240,0,3307,0,3334,0
27347,1,0,53985,41,189,0,1125,0,1800,0
27382,1,0,321,241,1023,0,2209,0,1530,0
27385,1,0,0,7,0,0,0,0,1570,0
27388,0,0,2665,2744764,1625,0,44478,1,4176,0
27400,0,0,0,3094849,0,0,1872,1,3359,0
27417,1,0,15713,35351,28416,1,8997,0,3108,0
27436,0,0,4462,283,338,1,6547,0,3928,0
27488,0,0,2803,1053606,1657,1,16478,1,4021,0
27501,1,0,2017,18,234,1,3119,0,3400,0
27544,0,0,33492,142,678,0,10233,0,963,0
27635,0,0,3989,1088,995,1,19972,0,4156,0
27641,0,0,72,16,0,0,116,0,2963,0
27667,0,0,26438,656,825,0,21244,0,2625,0
27672,0,0,14,2055595,28,0,7080,1,3241,0
27696,0,0,8,789,99,0,393,1,1125,0
27701,0,0,3454,12499,4403,1,65789,0,3473,0
27733,1,0,360,40,159,1,196,0,4055,0
27783,1,0,23077,5752638,1032,1,6653,1,4034,0
27784,0,0,4114,148124,175,0,17112,0,3741,0
27789,0,0,730,907809,95,0,2292,1,3863,0
27799,0,0,34920,60531,317,1,8349,1,3718,0
27808,0,0,7027,198,93,0,2714,0,4260,0
27816,0,0,2849,605066,267,0,51290,0,4006,0
27837,0,0,52510,4053,108,1,54917,0,2631,0
27845,0,0,3823,2038,1436,1,46700,0,2020,0
27852,0,0,63100,264,738,1,10006,0,4049,0
27857,1,0,4257,21900,114,1,2587,1,2770,0
27879,1,0,20104,109,548,1,5672,0,2341,0
27885,0,0,4530,93826,62867,0,114602,0,4100,0
27901,0,0,254058,2607,243,1,3133,0,3337,0
27902,1,0,2063,128,333,1,2787,0,2966,0
27905,0,0,14168,148,369,0,21141,0,4348,0
27909,0,0,8221,106213,2919,1,10625,1,4192,0
27911,0,0,3317,608,364,1,4539,0,3728,0
27933,0,0,20,17,0,0,427,0,3378,0
27947,0,0,35579,581,279,1,13022,0,2126,0
27972,0,0,7,7,78,0,27,0,779,0
27986,1,0,115,0,0,0,216,0,1445,0
27994,0,0,66,2392058,64,0,2275,1,3610,0
28046,0,0,4543,8960,184,1,98618,0,3691,0
28069,0,0,26255,85396,58656,0,10658,0,3867,0
28108,0,0,4040,4062,2222,1,6731,1,3200,0
28133,1,0,88,576393,122,0,3211,1,3233,0
28163,0,0,52364,1865,1862,0,24615,0,4192,0
28176,0,0,62003,2881,1322,1,13177,0,2996,0
28182,0,0,42785,1936,1050,1,69584,0,3362,0
28210,1,0,15971,41,246,1,14161,0,2464,0
28239,0,0,2516,982272,569,1,8652,1,3980,0
28252,1,0,4262,13,253,0,884,0,2093,0
28273,1,0,2412,241,162,0,25823,0,2049,0
28277,0,0,718,14,144,0,899,0,3104,0
28286,1,0,8597,465,756,1,5775,0,4423,0
28331,0,0,1632,36,222,0,1943,0,4057,0
28332,0,0,2382,851,44,1,43671,0,2987,0
28347,0,0,88,364811,267,1,204,1,4039,0
28358,0,0,40854,88133,9843,1,67220,1,4631,0
28377,1,0,185,2399,81,0,441,0,3235,0
28401,0,0,6338,7971959,6465,1,35906,1,3344,0
28423,0,0,14587,280,344,0,3516,0,3181,0
28426,0,0,3727,496,1284,0,3834,0,1747,0
28472,0,0,55700,232,164,0,16408,0,1930,0
28482,1,0,546,54,56,0,3687,0,3330,0
28507,1,0,5249,565,1482,1,50586,0,4156,0
28512,1,0,1,1183009,512,0,4877,1,3659,0
28516,0,0,30594,432,1127,1,23050,0,980,0
28527,0,0,64,1859953,136,0,1698,1,4171,0
28537,0,0,2086,82558,331,0,2183,0,2629,0
28551,0,0,8342,1045256,322,0,37740,1,4148,0
28567,0,0,752,6646,1084,1,15814,0,4174,0
28599,0,0,32409,195,851,1,9771,0,2916,0
28622,0,0,6007,297182,614,1,37346,1,4233,0
28625,1,0,8823,374,506,0,5244,0,3458,0
28627,0,0,15431,18711,1996,0,35777,1,3876,0
28655,0,0,12015,7420,905,1,12590,0,3739,0
28664,0,0,70690,233,882,0,7837,0,2467,0
28685,1,0,1896,6,85,0,739,0,3330,0
28690,0,0,2293,7713,1586,1,6041,1,3808,0
28691,0,0,1097,448,494,1,918,0,2436,0
28709,1,0,19343,197,248,0,748,0,1369,0
28714,0,0,2019,606742,917,1,4723,1,3046,0
28720,0,0,141,934,1239,0,1599,0,3027,0
28730,0,0,3343,444785,667,1,3075,1,3722,0
28731,1,0,28,227,132,0,3709,0,3962,0
28747,0,0,11462,1950673,690,1,88211,1,4068,0
28757,0,0,2054,614,1301,0,28564,0,4042,0
28758,0,0,41208,979,675,1,69271,0,3425,0
28765,0,0,3654,15068,178,1,10135,0,3744,0
28795,0,0,7151,4224196,259,1,5675,1,3138,0
28798,0,0,15,70893,215,1,1396,1,3201,0
28811,0,0,3556,6662,5953,1,67088,0,3433,0
28821,0,0,179,29380266,91,0,5799,1,3841,0
28834,0,0,41,911622,291,0,7644,1,4240,0
28847,0,0,11,1539837,91,1,9953,1,3809,0
28848,1,0,66454,426,146,1,21617,0,3306,0
28856,0,0,1578,30,0,0,2503,0,2573,0
28918,1,0,615,49,86,1,2356,0,2504,0
28930,1,0,73524,46479,40395,0,67769,0,1369,0
28938,0,0,243,77,212,1,545,0,3089,0
28946,0,0,7173,882826,400,1,39028,1,3843,0
28954,0,0,1081,4465,969,1,1712,0,1386,0
28960,0,0,12031,894,1559,0,96538,0,4008,0
28963,0,0,16186,7222,4504,1,44007,1,3352,0
28972,0,0,21442,168930,1010,1,6139,1,4077,0
28995,0,0,1622,88269,109124,0,2585,0,3906,0
29012,1,0,142,0,0,0,334,0,1445,0
29022,1,0,10366,1248,2388,1,21573,0,2322,0
29050,0,0,23887,378426,1758,1,42352,1,4623,0
29076,0,0,31246,254057,25795,1,56271,1,4330,0
29099,0,0,37547,434885,553,1,26331,1,3514,0
29120,0,0,776,1014529,459,1,33199,0,3995,0
29214,0,0,506,126034,283,1,3441,1,2933,0
29255,0,0,45,89725,36024,1,73594,0,3728,0
29277,1,0,17674,145,434,1,21970,0,2009,0
29289,1,1,20,9,0,0,297,0,3036,0
29294,1,0,127388,71065,6087,0,76321,1,4270,0
29296,0,0,5508,2604,960,1,4835,1,3983,0
29299,0,0,392,5,21,0,628,0,3942,0
29304,0,0,20518,205,1875,0,4515,0,4200,0
29313,1,0,89103,10218,10876,1,80269,0,1719,0
29326,0,0,9554,514,421,1,28855,0,3827,0
29372,1,0,1019,25,167,0,322,0,956,0
29397,0,0,1605,524,375,1,2606,0,3638,0
29402,0,0,17034,442,696,1,7876,0,3790,0
29411,1,0,2677,483,471,1,18815,0,2562,0
