,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
20104,0,0,7593,858,699,1,4623,0,2098,0
20128,1,0,26,1703281,1159,0,29297,0,4071,0
20161,0,0,24949,359,341,1,19871,0,3613,0
20193,0,0,158307,151735,999,0,28701,1,2707,0
20202,0,0,3150,1083,133,1,11199,0,2049,0
20205,1,0,20716,11,6,1,79,0,1761,0
20211,0,0,7186,18861,975,0,55808,0,1560,0
20291,0,0,0,418243,9,0,6209,0,3899,0
20297,1,0,10001,253,1007,0,2502,0,2311,0
20326,1,0,62339,6235,6483,0,36045,0,3546,0
20337,1,0,1923,1418,2548,0,2779,0,2196,0
20375,0,0,49503,1483,387,1,25829,0,2963,0
20384,0,0,1033,953983,194,1,70023,0,3901,0
20404,0,0,10,261607,541,0,1646,1,4321,0
20419,0,0,1118,40,272,0,374,0,3041,0
20433,0,0,43318,1101,930,1,18951,0,1741,0
20435,1,0,10517,107,195,1,1199,0,1520,0
20444,1,0,33092,203,133,0,6348,0,2690,0
20445,0,0,4723,427,639,1,2257,0,3982,0
20449,1,0,29747,190,615,1,14072,0,2498,0
20490,1,0,31187,186,396,1,5773,0,1144,0
20525,1,0,355,202,736,0,307,0,1591,0
20542,1,0,70,0,0,0,118,0,1108,0
20559,1,0,267,428,556,0,4059,0,2168,0
20578,0,0,1309,64366,541,1,9877,1,4047,0
20584,0,0,8123,580,543,1,6227,0,1988,0
20619,1,0,4962,257,229,1,2466,0,2797,0
20625,1,0,8979,86557,56258,1,9535,0,2274,0
20645,0,0,458,90,170,1,6960,0,3975,0
20653,1,0,2266,69154,683,1,15422,1,3280,0
20669,0,0,35108,1324,1324,0,2734,0,3241,0
20715,0,0,1,20,0,0,107,0,3176,0
20721,0,0,1895,1612196,2777,1,3398,1,2403,0
20742,0,0,467,356,199,0,2230,0,1413,0
20780,0,0,4042,380,734,1,19506,0,4195,0
20784,0,0,6734,111,897,1,2463,0,4191,0
20794,1,0,807,45,66,1,1847,0,3077,0
20814,0,0,476,34171,37925,0,9361,0,3823,0
20838,1,0,175576,181,1095,1,8846,0,2631,0
20866,0,0,68997,3030,842,0,133255,0,2387,0
20908,0,0,122457,2111514,9067,1,317515,1,3969,0
20946,0,0,5517,4561,3815,1,54064,1,4166,0
20954,0,0,27414,777,559,1,28919,0,4069,0
20973,0,0,234,250471,552,1,12278,0,3337,0
20990,1,0,73,0,0,0,203,0,1445,0
21000,1,0,63,0,0,0,153,0,1445,0
21007,1,0,4,3,0,1,101,0,3338,0
21072,1,0,8855,464,579,0,2569,0,1986,0
21073,0,0,9774,1177072,1032,1,13963,1,4176,0
21102,0,0,1496,92,678,0,3539,0,3114,0
21111,0,0,15493,222,388,1,10644,0,4283,0
21173,0,0,32868,56,190,0,4442,0,2159,0
21186,0,0,3710,78,314,0,4841,0,4219,0
21194,0,0,47638,760,1707,1,64021,0,4046,0
21200,0,0,44303,507,287,1,46805,0,2846,0
21211,0,0,1450,801,742,0,3864,0,4164,0
21246,0,0,555,2306644,280,1,1388,1,2940,0
21248,0,0,136985,11711,12974,0,82074,0,4156,0
21258,0,0,4,8397,7,1,46616,1,4907,0
21260,0,0,1028,86990481,0,0,515,1,4274,0
21267,1,0,29,111,44,0,920,0,1296,0
21277,0,0,3862,4007,1923,1,12038,0,4116,0
21303,1,0,1240,214,965,0,4839,0,3608,0
21351,1,0,7010,195,451,0,7739,0,1693,0
21380,0,0,36838,297,1082,1,9880,0,4146,0
21460,1,0,171,0,0,0,351,0,1445,0
21474,0,0,12473,658,390,1,15732,0,3691,0
21492,0,0,2406,28,34,1,3441,0,4015,0
21522,0,0,7755,141,233,0,27069,0,4144,0
21533,1,0,3704,103,389,0,1878,0,1244,0
21548,0,0,8583,16501,346,0,102871,0,4110,0
21581,0,0,7812,21052,1957,1,6043,1,3491,0
21602,1,0,6040,528,1073,1,4711,0,3327,0
21605,0,0,519,18,296,1,659,0,3651,0
21606,0,0,106145,245872,33332,1,86104,1,3107,0
21617,0,0,4584,90,386,1,1603,0,3237,0
21625,0,0,2052,230,0,0,21057,0,3459,0
21649,0,0,12632,117228,16156,1,12955,1,2987,0
21672,1,0,663,18,67,0,707,0,4175,0
21676,0,0,2540,1209832,50,0,378,1,3804,0
21679,0,0,0,26975707,0,0,310,1,3641,0
21742,0,0,4303,160475,555,1,6374,1,3471,0
21748,1,0,134,1,0,0,242,0,1118,0
21760,1,0,375,40,62,0,449,0,4155,0
21785,0,0,9863,45066,943,1,1198,1,4192,0
21854,0,0,646,3055674,2898,0,16254,1,3792,0
21900,1,0,12,77393,63,1,4827,0,3586,0
21902,1,0,70,0,0,0,164,0,1445,0
21909,0,0,576,25241,836,1,38772,0,3681,0
21921,0,0,3867,1308976,775,0,17736,1,4242,0
21925,0,0,3504,116,212,1,4544,0,3270,0
21971,1,0,395,1,0,0,816,0,1133,0
22030,0,0,4461,2252752,216,1,29363,1,3653,0
22048,0,0,1303,100,643,0,11218,0,2863,0
22075,0,0,464,905,142,0,538,0,3463,0
22116,1,0,5598,9073,3926,1,15336,1,3238,0
22120,0,0,8292,3185,3175,1,22959,0,3479,0
22139,0,0,398,524,266,1,1001,0,3545,0
22144,1,0,16576,135,594,0,8479,0,3247,0
22161,0,0,2149,2656525,228,1,9828,1,3135,0
22179,0,0,352,242,185,0,11871,0,3606,0
22188,0,0,1,398204,734,1,3385,1,4207,0
22206,1,0,6579,209,0,1,6311,0,2769,0
22212,0,0,10271,64,443,1,4691,0,2120,0
22237,1,0,178753,1358,3024,0,167247,0,2369,0
22246,0,0,1624,534,212,1,6982,0,3411,0
22306,0,0,320,1268737,149,0,2614,1,3648,0
22341,0,0,35680,1182,712,1,54729,0,2629,0
22348,0,0,454,554101,659,1,5683,1,3944,0
22408,0,0,32693,1767,1791,1,13495,0,4195,0
22442,0,0,1385,1159,2107,1,48931,0,3649,0
22486,0,0,10518,2543,1381,1,13883,0,4228,0
22489,0,0,1836,44678,1211,1,10993,1,2749,0
22552,0,0,26382,904,225,1,87756,0,3052,0
22565,1,0,8530,23945,301,1,13790,1,3183,0
22570,0,0,1456,229,0,0,2559,0,3263,0
22571,0,0,27664,3235,1821,1,72563,0,4178,0
22576,1,0,168,0,0,0,332,0,1207,0
22597,0,0,1747,19,0,0,3003,0,3878,0
22599,1,0,754,11,14,0,392,0,1199,0
22604,0,0,629,11732,358,1,3211,1,4186,0
22610,1,0,187,2,85,0,49,0,2327,0
22614,1,0,356,920,1065,1,2342,0,2117,0
22620,1,0,133,80,268,0,391,0,4334,0
22674,0,0,2658,431,5001,0,5358,0,3421,0
22726,1,0,928,207,578,0,859,0,3454,0
22729,0,0,6147,57594,252,0,18183,0,1726,0
22765,0,0,10,57402,465,0,7368,0,4142,0
22791,0,0,1308,3994486,79,1,4726,1,2755,0
22838,0,0,26043,1001,2348,0,16770,0,4158,0
22846,0,0,2954,204,250,1,9467,0,3231,0
22885,0,0,3294,382,177,1,19293,0,4089,0
22927,0,0,0,149784,2665,1,93492,1,4223,0
22946,0,0,18534,1193,1006,0,35713,0,3906,0
22958,0,0,123745,2119,1512,1,67265,0,2149,0
22974,1,0,19523,213,256,0,1778,0,1289,0
23049,0,0,5925,1618851,445,1,8176,1,3524,0
23053,0,0,2058,54826,1557,1,3418,1,3578,0
23077,0,0,72419,176293,105920,0,17104,1,3119,0
23104,0,0,14811,926,522,1,43864,0,2641,0
23108,0,0,1011,302,142,1,12725,0,3688,0
23166,0,0,70106,372960,1602,1,24489,1,4282,0
23192,0,0,3116,600282,295,0,16716,0,4052,0
23200,0,0,8413,10176,385,0,12501,1,2805,0
23214,1,0,40,0,0,0,101,0,1444,0
23229,0,0,3958,1733729,406,1,265383,1,4148,0
23241,0,0,43987,17239,3713,1,35969,1,2905,0
23242,1,0,38240,414,280,1,44526,0,2289,0
23246,0,0,3252,11558,1457,1,13424,1,4262,0
23249,0,0,1344,20,176,1,543,0,4228,0
23253,0,0,810,264556,2373,1,11997,1,3994,0
23274,0,0,204348,1270,1493,1,195455,0,2236,0
23307,1,0,85,2440792,50,0,18263,1,3699,0
23345,1,0,40,953031,677,0,24128,1,3648,0
23355,0,0,11857,1233739,1354,0,29546,1,4157,0
23382,1,0,3662,220,214,0,3724,0,845,0
23404,0,0,20980,394,99,1,11303,0,3902,0
23428,0,0,91362,1694,817,1,133085,0,3134,0
23455,0,0,3479,64212,659,1,6680,1,4616,0
23457,0,0,637,72452,261,1,5067,1,3696,0
23462,1,0,8373,1318524,571,1,1440,1,2645,0
23466,0,0,243490,1094,2674,1,25754,0,3414,0
23467,1,0,1228,143,450,0,2468,0,2012,0
23474,0,0,7129,80,370,1,5464,0,4176,0
23498,1,0,14602,508,1438,0,3803,0,3479,0
23500,0,0,9761,3395,433,0,49060,0,2035,0
23528,1,0,105198,666,326,1,113770,0,2703,0
23546,1,0,3,1415651,464,1,36600,0,3918,0
23604,0,0,1083,645464,593072,1,19261,0,3296,0
23646,0,0,17970,18939,1373,1,156704,1,4198,0
23675,0,0,8,827549,33,0,2856,1,4182,0
23677,1,0,7126,2314,142,0,3063,0,904,0
23721,0,0,3822,251,157,1,17207,0,4176,0
23732,0,0,30275,617,377,1,40493,0,4234,0
23780,0,0,2123,234,527,0,5350,0,2987,0
23800,1,0,29763,804,301,1,71472,0,1600,0
23809,0,0,18,381824,326,0,21535,1,3987,0
23848,1,0,84,0,0,0,160,0,1443,0
23863,0,0,368,169,1004,1,647,0,2857,0
23885,0,0,7848,1869,4246,1,2956,0,1071,0
23899,0,0,2368,1327,1130,1,25277,0,4162,0
23900,1,0,24188,316,1096,0,842,0,2745,0
23942,0,0,5084,106443,3162,1,25409,1,4305,0
24000,1,0,95,2,0,0,141,0,1108,0
24019,0,0,1469,141330,301,1,14080,1,4228,0
24027,0,0,79305,28921,760,0,10354,1,3091,0
24033,1,0,146,1,0,0,306,0,1118,0
24051,1,0,15981,311,634,1,4675,0,2148,0
24064,0,0,4,260,297,1,5278,0,3003,0
24075,0,0,119,219104,188,1,23748,0,3504,0
24093,1,0,1700,60,98,0,3205,0,2252,0
24095,0,0,1552,5386,240,0,6908,0,3660,0
24114,1,0,1437,112,85,1,10753,0,3270,0
24139,0,0,300,22105,70,1,309,0,3303,0
24158,1,0,26358,545,327,1,15373,0,2494,0
24169,0,0,6224,24177,1038,1,11520,1,4072,0
24177,1,0,109,0,0,0,159,0,1082,0
24188,0,0,61650,1469,3182,1,26917,0,3478,0
24211,0,0,17948,117,85,1,6730,0,4108,0
24212,1,0,11,941,0,0,3025,0,4147,0
24233,0,0,5221,38882,6130,1,1093,1,2404,0
24242,0,0,3275,451,322,1,8244,0,2861,0
24263,0,0,9216,713,1515,1,6449,0,4141,0
24281,0,0,1528,2956898,291,0,16306,1,3802,0
24295,0,0,0,14384,3819,0,2188,0,1879,0
24303,0,0,470,2013,3965,1,45091,0,3538,0
24305,1,0,26334,22,40,0,1622,0,1324,0
24356,0,0,5,4063086,58,0,24012,1,3760,0
24364,0,0,46899,145159,2675,1,43813,1,4195,0
24375,1,0,1868,1140,72,0,4775,0,1410,0
24406,0,0,638,1233283,160,1,8885,1,4017,0
24454,1,0,3231,199,587,1,1149,0,1604,0
24458,1,0,1438,15,45,0,3769,0,2776,0
24465,0,0,4025,613,212,1,44021,0,2533,0
24470,0,0,53230,26709,20022,1,24210,0,1752,0
24486,0,0,27700,316,395,1,11291,0,4139,0
24495,0,0,0,14,42,0,2223,0,2562,0
24516,0,0,2320,789,0,1,25047,0,2392,0
24519,0,0,6141,10964019,791,0,9737,1,4086,0
24586,0,0,3390,141,137,1,1829,0,4155,0
24670,0,0,782,62,382,1,348,0,3739,0
24694,0,0,2910,1202,2592,1,2648,1,3597,0
24695,1,0,471,82,199,1,776,0,1365,0
24707,0,0,144,76,76,0,940,0,4096,0
24747,1,0,82,1,0,0,212,0,1445,0
24775,0,0,847,1639104,5144,1,86788,1,4156,0
24777,0,0,4746,941,178,1,36804,0,3071,0
24820,1,0,2787,486833,49,0,4588,1,1517,0
24824,0,0,2509,239,240,1,3585,0,1819,0
24833,1,0,21538,213,73,0,3396,0,2087,0
24840,0,0,7382,1071863,151,0,5772,1,3331,0
24856,0,0,39988,1304,1315,1,40059,0,3346,0
24923,0,0,3296,14411,1869,1,2987,1,4192,0
24924,1,0,408,0,0,0,866,0,1107,0
24944,0,0,14415,913,467,1,2965,0,2925,0
24958,0,0,2762,67,100,0,1523,0,4131,0
24964,1,0,99,0,0,0,126,0,1146,0
24987,0,0,6809,168,245,1,4919,0,3337,0
25051,0,0,7188,1020307,446,0,3941,1,4241,0
25082,1,0,11134,22934,684,1,6472,1,2118,0
25118,1,0,2272,515647,501,0,36205,1,4426,0
25121,0,0,25029,750,510,1,16901,0,2133,0
25125,0,0,5378,2824610,1280,0,5362,1,4367,0
25126,1,0,600,3449133,119,0,3817,1,2990,0
25132,0,0,10355,123,160,1,9149,0,2351,0
25165,1,0,65211,4838,4912,1,36072,0,1301,0
25188,0,0,71759,631831,12438,1,59019,1,3730,0
25192,0,0,11349,4676,3448,0,7812,1,3052,0
25215,1,0,22504,543,1212,0,17557,0,1500,0
25284,1,0,9974,209,537,0,9116,0,2266,0
25324,0,0,4858,959290,40778,0,6061,1,3420,0
25337,0,0,490,115,715,0,3810,0,3997,0
25356,0,0,11634,512,2572,1,10168,0,3913,0
25359,0,0,4001,89908,741,1,38334,0,3628,0
25425,0,0,1495,1346,1649,1,7825,0,4072,0
25439,0,0,18364,59146,425,0,145310,0,4452,0
25445,0,0,9805,23196,685,0,10595,1,4138,0
25480,1,0,7610,10963,2427,1,3441,1,4305,0
25481,0,0,15175,213108,2059,1,15602,1,4141,0
25486,1,0,25277,532474,256,1,64560,1,3251,0
25500,0,0,42906,36438,993,1,98012,1,4146,0
25521,0,0,2027,368,71,0,11879,0,2075,0
25522,1,0,10301,86,504,0,3959,0,3727,0
25552,0,0,4347,184793,216266,1,9110,0,3233,0
25560,0,0,154873,5317,4559,1,109072,0,3874,0
25623,0,0,82403,157631,2955,1,49732,0,3458,0
25643,0,0,35931,1145,583,0,21225,0,3040,0
25646,1,0,61745,135,98,1,2789,0,2325,0
25652,1,0,721,286,800,0,678,0,2150,0
25698,1,0,22494,205,737,0,2891,0,1918,0
25718,0,0,947,19645,441,1,10953,0,4084,0
25734,1,0,6374,400,768,1,30068,0,3450,0
25759,0,0,49454,174717,584,1,28125,0,3080,0
25774,0,0,223,871508,2,1,648,1,4241,0
25794,0,0,1090,102937,2259,1,16103,1,2848,0
25825,0,0,40,71020,171,1,8188,0,3983,0
25836,0,0,310,951310,318,0,1828,1,3448,0
25842,1,0,76,0,0,0,186,0,1445,0
25845,0,0,19671,711,662,1,19245,0,3493,0
25877,0,0,1420,54814,2257,1,209,1,4222,0
25893,0,0,42973,993,996,1,15660,0,3009,0
25916,0,0,2619,1135,956,1,3830,0,3770,0
25918,0,0,30826,67995,2678,1,14689,1,3938,0
25957,1,0,11688,48,589,0,1264,0,2342,0
25976,0,0,35883,3267,76,1,43429,0,1883,0
25987,1,0,18411,927,488,1,18077,0,1670,0
25994,1,0,96,1,0,0,199,0,1445,0
25996,0,0,0,2473738,0,0,18,1,4228,0
26004,1,0,125549,1047,2099,1,21292,0,2958,0
26023,1,0,4330,170,175,0,2071,0,797,0
26026,0,0,723,1346480,1108,0,3183,1,4009,0
26027,0,0,3827,17895,149,1,5131,0,2456,0
26049,0,0,8425,6212911,82,1,7976,1,3953,0
26087,0,0,2260,180,0,0,26670,0,3029,0
26115,0,0,4625,565,820,0,9318,0,4228,0
26127,0,0,51362,126083,45,1,31095,0,4059,0
26134,1,0,14841,761,1069,1,38415,0,3287,0
26141,0,0,8464,5560,5339,1,18141,0,3338,0
26170,0,0,161077,379,532,1,114501,0,4177,0
26175,1,0,154498,426,223,0,59360,0,3612,0
26177,0,0,22535,36103,30617,1,3068,1,3315,0
26211,0,0,160201,901208,339,1,36493,1,3736,0
26212,0,0,32533,454782,1911,0,77385,1,4213,0
26237,0,0,2,1088340,785,1,18391,1,3881,0
26295,0,0,2221,95458,51880,1,111103,0,3617,0
26311,0,0,31342,80659,1368,0,25650,1,4014,0
26327,0,0,9856,1798048,122,1,5956,1,2272,0
26333,1,0,47362,1604,1273,0,25636,0,1922,0
26345,1,0,69562,395,2047,0,53847,0,788,0
26351,1,0,74,0,0,0,172,0,1445,0
26356,1,0,6222,898,5001,1,4879,0,1291,0
26426,0,0,530,177261,7749,1,15168,1,4496,0
26431,0,0,5908,76,294,1,575,0,3283,0
26461,0,0,23184,962,604,1,38841,0,3179,0
26471,1,0,10351,297697,896,0,13953,1,2738,0
26493,0,0,31732,17388,2857,0,20403,0,4179,0
26499,0,0,6330,358,987,1,3848,0,1000,0
26505,0,0,18597,3368,2778,1,18820,1,3548,0
26512,0,0,37082,339,164,0,17410,0,3474,0
26520,1,0,3519,862,885,0,1762,0,2108,0
26537,0,0,64184,440,977,1,18028,0,2816,0
26541,0,0,3273,23872,1155,1,6497,1,4203,0
26547,0,0,16769,433,595,0,5948,0,2780,0
26566,0,0,470,914389,170,0,9849,1,3113,0
26604,0,0,4606,134368,1284,0,59633,1,3968,0
26629,1,0,3301,1283,1840,1,35020,0,2460,0
26638,0,0,0,60259,117,0,8,0,3723,0
26652,1,0,38,0,0,0,102,0,1444,0
26676,0,0,25747,482456,5880,1,70400,1,4026,0
26702,0,0,15389,328,789,0,10275,0,4155,0
26720,1,0,340,606,1916,1,3769,0,1952,0
26747,1,0,377,98,220,1,11610,0,2156,0
26752,1,0,1429,55,0,0,2695,0,2792,0
26779,0,0,1745,462,702,1,5646,0,4188,0
26786,0,0,15302,190,966,1,6792,0,2638,0
26802,0,0,40511,2021,2509,1,34044,0,3792,0
26825,0,0,50117,417,359,1,8031,0,3550,0
26834,1,0,1711,29301,774,1,5652,1,3297,0
26846,1,0,3949,583526,1198,1,26844,1,3430,0
26863,0,0,261,436,252,1,1724,0,3547,0
26871,0,0,43605,1162107,2571,0,16637,1,3641,0
26887,0,0,17064,439,477,1,42870,0,3688,0
26908,0,0,4281,787,2116,0,18824,0,4304,0
26940,0,0,2413,5125,1894,1,3627,1,4133,0
26950,1,0,12047,53510,1422,1,11681,1,4167,0
26989,1,0,146,0,0,0,320,0,1300,0
26997,0,0,11999,725188,5696,1,27079,1,2985,0
27007,1,0,916,21,0,1,1289,0,2797,0
27015,1,0,29476,650,512,1,3753,0,2483,0
27034,0,0,5649,1115301,5083,1,18019,1,4045,0
27046,0,0,20286,536772,11671,1,221244,1,4568,0
27052,0,0,61,47,0,0,2346,0,3304,0
27072,1,0,163,2,0,0,294,0,1341,0
27085,0,0,12173,1943,1014,1,148059,0,4080,0
27089,0,1,27,126102,116,0,77,0,4197,0
27099,1,0,24968,2769,2563,0,33615,0,2694,0
27147,0,0,682,3009052,12,1,1174,1,2167,0
27195,0,0,1404,777033,378,1,37094,1,3787,0
27235,0,0,2528,55918051,375205,0,5664,1,4348,0
27281,1,0,5995,113,218,0,736,0,1187,0
27284,0,0,17818,605122,4743,1,70278,1,3964,0
27291,0,0,318,573,579,0,1545,0,2070,0
27297,1,0,7,12831884,141,1,1441,1,2354,0
27354,1,0,71,0,0,0,174,0,1444,0
27379,0,0,5351,115,128,1,1979,0,3134,0
27382,1,0,321,241,1023,0,2209,0,1530,0
27385,1,0,0,7,0,0,0,0,1570,0
27387,0,0,1886,217,317,1,2961,0,3282,0
27475,0,0,2397,207,1095,1,1009,0,2903,0
27494,1,0,85,1208184,52,1,187,1,1673,0
27513,1,0,556,54,97,1,809,0,2017,0
27544,0,0,33492,142,678,0,10233,0,963,0
27555,1,0,1472,40185,7179,1,5620,0,2942,0
27594,0,0,3055,32842,218,0,2040,1,2730,0
27599,0,0,3015,4262,115,1,14585,0,3296,0
27621,0,0,51792,1591,3903,0,66288,0,4053,0
27622,0,0,1755,8593,47,1,9735,0,3004,0
27623,0,0,81,1283305,86,0,672,1,3681,0
27628,1,0,1905,463,712,0,8312,0,4112,0
27668,0,0,14714,675350,265,1,11693,1,3032,0
27671,0,0,20,119,109,0,15379,0,4304,0
27677,0,0,320,10,53,0,155,0,938,0
27698,0,0,7457,54,325,1,7001,0,2517,0
27809,1,0,1214,134,153,0,8524,0,2357,0
27814,0,0,15930,4400,4908,1,19997,0,4808,0
27834,0,0,11486,971,666,1,5899,0,4142,0
27915,0,0,1676,48,0,0,2948,0,3775,0
27942,0,0,1705,659,1224,1,33778,0,3574,0
27957,0,0,1101,966,804,1,61700,0,4095,0
27965,0,0,15009,11918,968,1,10447,0,4281,0
28027,1,0,7,2150,100,0,75054,0,3280,0
28029,0,0,9475,142,433,0,14444,0,4162,0
28043,0,0,2228,1000,173,0,19217,0,3218,0
28052,1,0,70,18101,257,0,7254,0,2344,0
28122,1,0,720,110,315,0,1216,0,2836,0
28129,1,0,22453,1018218,818,1,27170,1,3502,0
28175,1,0,9816,17519,520,1,3935,1,2779,0
28213,1,0,323,1,0,0,701,0,1096,0
28215,0,0,26981,1960233,1509,1,24686,1,3665,0
28218,1,0,5960,1201,314,1,23494,0,4174,0
28224,1,0,14806,63,573,0,551,0,2902,0
28261,1,0,3863,1270622,69,0,6515,1,3807,0
28291,0,0,2218,1170,1299,1,36141,0,3562,0
28308,1,0,19674,133,764,1,3100,0,1520,0
28309,0,0,7791,390,449,0,6855,0,3867,0
28374,0,0,323,144,552,0,336,0,2891,0
28377,1,0,185,2399,81,0,441,0,3235,0
28392,0,0,1127,989,874,0,2591,0,3360,0
28404,1,0,63,1,0,0,180,0,1445,0
28415,0,0,116910,473,703,1,29625,0,2248,0
28458,0,0,6825,2463,2158,1,112292,0,3680,0
28481,0,0,15982,4613,3012,0,32620,0,4128,0
28492,0,0,14214,22540,2379,1,16443,0,4018,0
28493,1,0,2753,43,161,1,1385,0,2938,0
28521,1,0,11256,532,219,1,28608,0,3457,0
28535,0,0,15765,343413,526,0,19370,1,4712,0
28550,0,0,542,1910563,151,0,1390,1,3271,0
28578,0,0,4465,255,702,0,4515,0,4134,0
28606,0,0,7262,21,57,0,1591,0,2019,0
28625,1,0,8823,374,506,0,5244,0,3458,0
28631,0,0,12179,7275,2654,1,23907,1,3535,0
28681,1,0,4920,335,194,1,5878,0,2173,0
28684,0,0,38071,451,600,1,8879,0,1317,0
28696,0,0,1046,126593,296,1,12606,1,4188,0
28702,1,0,149026,233,490,0,16103,0,1615,0
28718,1,0,149357,246,288,1,3998,0,1412,0
28733,0,0,601,3531816,213,1,1422,1,2994,0
28775,0,0,6022,758,839,1,21798,0,3682,0
28776,0,0,53,58169,956,1,39085,0,4101,0
28796,1,0,2019,30,0,0,2783,0,2652,0
28815,0,0,5088,84,190,1,9796,0,3787,0
28822,1,0,1236,61,185,1,128,0,983,0
28872,0,0,3411,6934,6304,0,72607,0,1683,0
28910,1,0,163,25223,341,0,17167,0,3641,0
28915,0,0,10420,273940,4020,0,27756,1,4330,0
28921,1,0,71,187,81,1,12382,0,2780,0
28923,0,0,6722,245,0,1,5112,0,1652,0
28937,1,0,224,74,193,0,432,0,3381,0
28968,0,0,15287,16168,1777,1,20546,1,3326,0
28970,0,0,18330,1168,268,0,8776,0,2539,0
28977,1,0,31567,3569,750,1,5655,0,1919,0
29000,0,0,3364,28879,168,1,2432,0,4197,0
29002,1,0,18171,159,382,1,5710,0,1470,0
29004,0,0,720,757,220,0,1009,0,1234,0
29006,0,0,37402,24020,3471,0,10229,0,4142,0
29010,0,0,28677,2501812,16397,1,26894,1,3458,0
29013,1,0,152,1,0,0,318,0,1445,0
29053,0,0,51,24,54,0,426,0,3803,0
29057,1,0,5746,2488,4541,1,55300,0,3378,0
29058,0,0,226322,3870,4161,1,15874,0,3026,0
29063,0,0,1,48562,15,0,146,0,3824,0
29083,1,0,85781,1462,4983,1,32030,0,1317,0
29086,0,0,2648,1518260,221,1,1899,1,1911,0
29107,1,0,57,1531323,529,1,4297,1,3409,0
29111,0,0,21046,482,528,0,11604,0,3797,0
29124,0,0,6869,2348,1738,1,15544,0,2707,0
29143,0,0,93083,1185,1184,1,36275,0,3665,0
29155,0,0,112767,282,651,0,196,0,3071,0
29163,0,0,23700,70407,1122,1,1323,0,3483,0
29167,1,0,9796,87,229,0,4014,0,1168,0
29192,0,0,49,15808032,728,1,52731,1,4082,0
29205,0,0,784,9641813,1261,1,264,1,4091,0
29219,1,0,1102,87,0,0,3878,0,929,0
29224,0,0,67730,525905,1623,1,6271,1,4053,0
29274,0,0,140423,14204,13891,1,360220,0,3099,0
29294,1,0,127388,71065,6087,0,76321,1,4270,0
29306,0,0,45516,1211,712,0,26489,0,2674,0
29315,1,0,1310,183,112,1,2489,0,3091,0
29330,1,0,69,0,0,0,168,0,1445,0
29349,1,0,66969,1523,3353,1,23224,0,3722,0
29358,0,0,5158,32583,543,1,33414,1,3713,0
29382,0,0,27215,1201,1163,0,59205,0,3854,0
29396,0,0,5690,252485,429,0,4593,1,3478,0
29407,0,0,73363,8207,3993,1,63081,0,3933,0
29410,0,0,16554,2559835,137194,1,51367,1,4025,0
29421,1,0,251,44,0,0,359,0,4003,0
29422,0,0,45502,7578,3127,1,56041,1,4270,0
29428,1,0,3879,125,144,0,3321,0,2042,0
29448,1,0,0,382642,88,0,1059,0,3441,0
29453,0,0,5489,164,129,1,5846,0,4227,0
29454,0,0,1400,374,1020,0,1448,0,4227,0
29470,0,0,0,11326,60,0,356,0,3926,0
29478,0,0,4993,5875,3574,1,11661,1,4178,0
29489,0,0,930,4584568,236,0,5061,1,3979,0
29497,0,0,51004,883518,1590,1,47928,1,3411,0
29521,0,0,35,1327043,51,0,835,1,3765,0
29524,0,0,9864,112,544,1,1134,0,4192,0
29525,1,0,8902,244,204,1,7606,0,2342,0
29540,1,0,2195,2603,1295,1,5340,1,2352,0
29557,0,0,6563,332,850,1,6857,0,3093,0
29568,0,0,16136,242344,760,1,11299,1,3200,0
29573,0,0,71,4250657,1313,1,1854,1,3231,0
29586,0,0,471,2685924,85,0,7008,1,3747,0
29616,1,0,841,44,38,1,552,0,2182,0
29621,1,0,24351,4150,4992,1,35266,0,2326,0
29633,0,0,1928,16,227,0,2942,0,4143,0
29651,1,0,124,7,43,0,265,0,1737,0
29666,1,0,94,0,0,0,231,0,1445,0
29687,1,0,9184,2443,559,1,4624,0,3254,0
29701,0,0,12225,2945679,467,0,12541,1,4838,0
29742,0,0,2017,97,212,0,1143,0,1444,0
29746,1,0,372,1,0,0,775,0,1304,0
29749,1,0,30534,456,1945,1,6076,0,2704,0
29757,0,0,32210,72076,10067,1,94094,0,2989,0
29768,1,0,5045,344,233,0,5196,0,3024,0
29794,0,1,47889,22602,0,0,24232,1,4217,0
29823,1,0,100,0,0,0,170,0,1089,0
29827,1,0,62,0,0,0,125,0,1444,0
29860,0,0,38515,1959462,1570,1,23825,1,3651,0
29888,0,0,58199,1178,1013,1,205541,0,3442,0
29899,1,0,10488,652889,3404,0,26911,0,3746,0
29926,1,1,0,0,0,0,0,0,1567,0
29931,0,0,298,99992,997,1,5329,1,3088,0
29936,0,0,9562,849153,3172,0,63312,1,4129,0
29950,0,0,2564,27,28,1,3033,0,1383,0
29970,0,0,6715,101,212,1,36851,0,4153,0
30001,1,0,55632,536,979,0,36026,0,2090,0
30045,0,0,15158,705,294,1,17786,0,3896,0
30070,0,0,1476,85,0,1,2442,0,4066,0
30078,0,0,279,1413474,2542,1,16144,1,2678,0
30092,0,0,55232,390,784,1,25252,0,1916,0
30093,1,0,239,72,370,0,298,0,3406,0
30096,0,0,3515,864556,372,0,6335,1,3878,0
30111,0,0,6737,95,409,1,5147,0,4157,0
30118,0,0,80,121,0,1,1022,0,2499,0
30148,1,0,4241,309,239,1,3739,0,3574,0
30168,1,0,134,0,0,0,294,0,1445,0
